testing_subject,accuracy,run_note
43,0.7037037014961243,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
30,0.5925925970077515,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
56,0.5925925970077515,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
64,0.6666666865348816,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
68,0.7037037014961243,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
41,0.7037037014961243,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
10,0.8148148059844971,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
48,0.37037035822868347,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
58,0.6296296119689941,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
40,0.7407407164573669,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
33,0.7407407164573669,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
66,0.5555555820465088,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
8,0.5925925970077515,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
1,0.48148149251937866,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
28,0.5925925970077515,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
27,0.3333333432674408,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
81,0.7037037014961243,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
61,0.48148149251937866,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
102,0.6153846383094788,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
85,0.6666666865348816,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
49,0.5555555820465088,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
79,0.5925925970077515,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
12,0.6296296119689941,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
95,0.5925925970077515,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
91,0.6666666865348816,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
71,0.5925925970077515,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
4,0.5925925970077515,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
